    12.30  44.65    0    8  0.00000E+00  0.47971E+07 5554
    12.40  45.05    0    9  0.00000E+00  0.47162E+07 5555
    17.20  39.05    2   22  0.64462E+07  0.46393E+07 5556
    13.90  43.05    0    3  0.00000E+00  0.51898E+07 5557
    15.80  39.65    0    2  0.00000E+00  0.45087E+07 5558
    13.60  45.55    0    5  0.00000E+00  0.50098E+07 5559
    9.10  39.15    0    6  0.00000E+00  0.46852E+07 5560
    12.70  45.45    0    8  0.00000E+00  0.46359E+07 5561
    14.30  40.75    6   41  0.64204E+07  0.46979E+07 5562
    12.50  38.05    0   17  0.00000E+00  0.48454E+07 5563
    13.40  43.65    0   10  0.00000E+00  0.46124E+07 5564
    15.10  38.15    0    2  0.00000E+00  0.42172E+07 5565
    13.10  43.85    2   39  0.67102E+07  0.47316E+07 5566
    13.90  43.15    1   23  0.79451E+07  0.47498E+07 5567
    8.40  44.15    0    4  0.00000E+00  0.48499E+07 5569
    12.20  41.75    2   24  0.72101E+07  0.47567E+07 5570
    15.30  37.15    0    8  0.00000E+00  0.47668E+07 5571
    12.80  41.35    4   42  0.62271E+07  0.46951E+07 5572
    10.70  42.85    0    8  0.00000E+00  0.46014E+07 5573
    13.90  40.75    2   13  0.60476E+07  0.46520E+07 5574
    13.60  41.25    1   13  0.78714E+07  0.47935E+07 5575
    10.10  43.95    0    5  0.00000E+00  0.44814E+07 5576
    14.60  42.25    0    4  0.00000E+00  0.44937E+07 5577
    14.30  42.45    0    9  0.00000E+00  0.45283E+07 5578
    16.00  39.35    0    3  0.00000E+00  0.46084E+07 5579
    12.80  44.05    0    4  0.00000E+00  0.42814E+07 5580
    13.60  41.25    0    8  0.00000E+00  0.45029E+07 5581
    18.40  39.85    0    3  0.00000E+00  0.52957E+07 5582
    17.90  40.05    0   13  0.00000E+00  0.46729E+07 5583
    14.20  37.05    3   47  0.54046E+07  0.47434E+07 5584
    9.10  44.35   21  215  0.60975E+07  0.47149E+07 5585
    15.30  37.75    0    6  0.00000E+00  0.46383E+07 5586
    15.20  37.75    0   17  0.00000E+00  0.46915E+07 5587
    15.90  38.45    0   11  0.00000E+00  0.48560E+07 5588
    16.70  41.25    0    7  0.00000E+00  0.49027E+07 5589
    14.00  42.75    0    8  0.00000E+00  0.48846E+07 5590
    9.60  40.95    0    1  0.00000E+00  0.68665E+07 5591
    12.30  44.75    0    2  0.00000E+00  0.57404E+07 5592
    13.90  42.95    0    5  0.00000E+00  0.51690E+07 5594
    12.70  45.45    0    9  0.00000E+00  0.46609E+07 5595
    8.00  43.75    1   26  0.88870E+07  0.46999E+07 5596
    13.80  40.75    2   16  0.65404E+07  0.48031E+07 5597
    8.30  39.05    0    4  0.00000E+00  0.46669E+07 5598
    9.80  40.65    1    9  0.81221E+07  0.45123E+07 5599
    9.50  41.25    0    7  0.00000E+00  0.49092E+07 5600
    9.90  44.05    3   34  0.66949E+07  0.46766E+07 5601
    12.00  41.95    1   14  0.84586E+07  0.47831E+07 5602
    8.20  43.95    0    1  0.00000E+00  0.67445E+07 5603
    9.30  44.25    0    8  0.00000E+00  0.46799E+07 5604
    9.90  44.05    0    4  0.00000E+00  0.43420E+07 5605
    15.40  41.95    0    4  0.00000E+00  0.46373E+07 5606
    9.60  44.15    0    3  0.00000E+00  0.53890E+07 5607
    13.90  37.05    1   11  0.82186E+07  0.46074E+07 5608
    10.20  43.85    1   20  0.67807E+07  0.46617E+07 5609
    16.90  40.35    0    7  0.00000E+00  0.50399E+07 5610
    12.30  41.65   92  967  0.62630E+07  0.47172E+07 5611
    17.30  40.35    0    7  0.00000E+00  0.44979E+07 5612
    13.10  45.55    0    4  0.00000E+00  0.48409E+07 5613
    15.00  38.45    0    7  0.00000E+00  0.46480E+07 5614
    10.30  43.45    5   57  0.67512E+07  0.46883E+07 5615
    8.30  44.15    0    7  0.00000E+00  0.48873E+07 5616
    16.30  38.25    0    5  0.00000E+00  0.42710E+07 5617
    13.70  43.45    0    8  0.00000E+00  0.44486E+07 5618
    14.60  40.55    0    4  0.00000E+00  0.49385E+07 5619
    16.00  41.65    2   35  0.60159E+07  0.47268E+07 5620
    15.70  39.95    0    3  0.00000E+00  0.50166E+07 5622
    16.20  41.35    0    8  0.00000E+00  0.45298E+07 5623
    15.40  39.95    0    5  0.00000E+00  0.51030E+07 5624
    10.00  43.95    2   40  0.68867E+07  0.47346E+07 5625
    10.50  43.15    0    5  0.00000E+00  0.51109E+07 5626
    16.30  38.25    0    2  0.00000E+00  0.56134E+07 5627
    11.00  42.65    3   49  0.56519E+07  0.47580E+07 5628
    10.10  43.95    2   25  0.74359E+07  0.47094E+07 5629
    10.20  43.65    3   31  0.61208E+07  0.46893E+07 5630
    14.60  36.75    2   26  0.77000E+07  0.46891E+07 5631
    8.50  39.85    1   11  0.67528E+07  0.48599E+07 5632
    12.80  37.55    1   19  0.64386E+07  0.46595E+07 5633
    12.40  37.75    3   51  0.57782E+07  0.46735E+07 5634
    16.10  41.65    0    4  0.00000E+00  0.47167E+07 5635
    12.50  37.65    2   31  0.53977E+07  0.47883E+07 5636
    15.80  37.85    1    8  0.80087E+07  0.50054E+07 5637
    12.90  37.55    0    8  0.00000E+00  0.46601E+07 5638
    15.60  38.05    8  149  0.63752E+07  0.47065E+07 5639
    15.30  38.25    1   20  0.68576E+07  0.47146E+07 5640
    17.10  41.15    0    9  0.00000E+00  0.48643E+07 5641
    16.60  41.25    2   16  0.62919E+07  0.48500E+07 5642
    16.60  38.45    0    1  0.00000E+00  0.59085E+07 5643
    13.20  43.75    0    7  0.00000E+00  0.49455E+07 5644
    13.90  41.05    0   17  0.00000E+00  0.46101E+07 5645
    13.60  45.55    0   10  0.00000E+00  0.46621E+07 5646
    17.30  40.95    2   14  0.51962E+07  0.45776E+07 5647
    11.50  42.35    0    5  0.00000E+00  0.51542E+07 5648
    16.00  41.65    1   10  0.92750E+07  0.46375E+07 5649
    14.20  42.55    2   31  0.52908E+07  0.46935E+07 5650
    13.60  45.55    0    8  0.00000E+00  0.48402E+07 5651
    14.30  40.75   32  587  0.63005E+07  0.47227E+07 5653
    12.60  41.45    2   17  0.49189E+07  0.45814E+07 5654
    15.90  38.55    0    2  0.00000E+00  0.52834E+07 5655
    8.40  44.15    0    2  0.00000E+00  0.41464E+07 5656
    16.70  40.05    0    4  0.00000E+00  0.48546E+07 5657
    13.70  43.55    0    2  0.00000E+00  0.56480E+07 5658
    9.60  40.95    2   34  0.57617E+07  0.46602E+07 5659
    11.10  42.45    0    9  0.00000E+00  0.48821E+07 5660
    9.70  40.35    0    4  0.00000E+00  0.49015E+07 5661
    14.50  42.35    0    8  0.00000E+00  0.49651E+07 5662
    7.70  43.75    0    1  0.00000E+00  0.60349E+07 5663
    18.50  40.15    0    2  0.00000E+00  0.48695E+07 5664
    15.10  36.65    0   13  0.00000E+00  0.48648E+07 5665
    14.90  40.45    0   14  0.00000E+00  0.45546E+07 5666
    9.50  41.15    0    3  0.00000E+00  0.42581E+07 5667
    13.40  38.15   22  231  0.62626E+07  0.47218E+07 5668
    15.30  40.05    0    2  0.00000E+00  0.41213E+07 5669
    13.70  37.15    0   15  0.00000E+00  0.46479E+07 5670
    8.10  40.75    4   80  0.68442E+07  0.47054E+07 5671
    15.80  38.35    2   14  0.68026E+07  0.48590E+07 5672
    16.00  39.35    0   10  0.00000E+00  0.48770E+07 5673
    15.00  38.15    0    3  0.00000E+00  0.47096E+07 5674
    13.90  43.05    0    2  0.00000E+00  0.38158E+07 5675
    12.90  43.95    3   58  0.66359E+07  0.47195E+07 5676
    14.30  42.45    4   34  0.64608E+07  0.46872E+07 5677
    16.00  41.95    0    3  0.00000E+00  0.42360E+07 5678
    8.30  44.15    0    6  0.00000E+00  0.44973E+07 5679
    10.20  43.85    0   15  0.00000E+00  0.47804E+07 5680
    14.10  42.65    0    5  0.00000E+00  0.48515E+07 5681
    10.50  42.85    1   21  0.73334E+07  0.48016E+07 5682
    15.20  40.05    0    2  0.00000E+00  0.41566E+07 5683
    16.10  38.75    0    6  0.00000E+00  0.48214E+07 5684
    8.50  40.85    0    2  0.00000E+00  0.47635E+07 5685
    15.40  41.95    0    2  0.00000E+00  0.49665E+07 5686
    17.30  41.05    0    5  0.00000E+00  0.45890E+07 5687
    12.30  44.75    0    8  0.00000E+00  0.45532E+07 5688
    14.80  40.65    3   19  0.58438E+07  0.46136E+07 5689
    11.20  42.35    0    8  0.00000E+00  0.47005E+07 5690
    10.30  42.75    0    2  0.00000E+00  0.50921E+07 5691
    17.80  40.25    0    4  0.00000E+00  0.48764E+07 5692
    13.50  37.25    0    6  0.00000E+00  0.47719E+07 5693
    8.50  38.95    0    2  0.00000E+00  0.38866E+07 5694
    13.70  43.45    0    7  0.00000E+00  0.50139E+07 5695
    13.80  43.25    0    6  0.00000E+00  0.45364E+07 5696
    13.80  43.25    0    9  0.00000E+00  0.46982E+07 5697
    11.10  42.45    0    8  0.00000E+00  0.47005E+07 5698
    12.50  44.85    0    6  0.00000E+00  0.49049E+07 5699
    8.50  40.85    0    8  0.00000E+00  0.46677E+07 5700
    10.30  42.85    0    4  0.00000E+00  0.50631E+07 5701
    8.30  39.25    0    3  0.00000E+00  0.50820E+07 5702
    9.80  44.05    0    2  0.00000E+00  0.56913E+07 5703
    9.80  40.65    0    2  0.00000E+00  0.41710E+07 5704
    14.50  40.55    0    2  0.00000E+00  0.57476E+07 5705
    13.70  43.35    0   10  0.00000E+00  0.46414E+07 5706
    14.90  36.65    0   12  0.00000E+00  0.45998E+07 5707
    15.70  39.85    0    2  0.00000E+00  0.44185E+07 5708
    14.10  40.75    1    8  0.74389E+07  0.46493E+07 5709
    9.00  38.95    0    4  0.00000E+00  0.52986E+07 5710
    12.60  45.45    0    5  0.00000E+00  0.46645E+07 5711
    9.20  39.15    2   44  0.75001E+07  0.46876E+07 5712
    9.30  44.25    3   23  0.71332E+07  0.46521E+07 5713
    12.30  44.45    5   43  0.66247E+07  0.47503E+07 5714
    9.10  44.35    1    8  0.71470E+07  0.44669E+07 5715
    15.60  38.05    6  114  0.65049E+07  0.47075E+07 5716
    12.70  44.05    1   13  0.74640E+07  0.45454E+07 5717
    12.60  44.05    5   50  0.59432E+07  0.47050E+07 5718
    10.50  42.85    0    1  0.00000E+00  0.64998E+07 5719
    8.50  39.85    0    1  0.00000E+00  0.61908E+07 5720
    15.40  37.95    0    3  0.00000E+00  0.41118E+07 5721
    16.40  38.25    0    2  0.00000E+00  0.56010E+07 5722
    15.90  41.95    0    2  0.00000E+00  0.53476E+07 5723
    13.50  45.55    0    4  0.00000E+00  0.50228E+07 5724
    14.10  42.65    0   15  0.00000E+00  0.47907E+07 5725
    10.40  43.35    1   11  0.68017E+07  0.48952E+07 5726
    12.40  45.05    0    4  0.00000E+00  0.46886E+07 5727
    18.30  40.45    3   58  0.66464E+07  0.47270E+07 5728
    13.10  41.15    0    4  0.00000E+00  0.46893E+07 5729
    15.50  40.05    0    2  0.00000E+00  0.55801E+07 5730
    8.50  39.05    0    4  0.00000E+00  0.52885E+07 5731
    16.00  39.35    0    2  0.00000E+00  0.50083E+07 5732
    14.30  38.05    0    3  0.00000E+00  0.43640E+07 5733
    10.50  43.05    0    4  0.00000E+00  0.50546E+07 5734
    14.50  42.35    0    3  0.00000E+00  0.51263E+07 5735
    12.70  38.15    0    3  0.00000E+00  0.41224E+07 5736
    8.40  40.15    0    2  0.00000E+00  0.42547E+07 5737
    18.50  40.05    0    2  0.00000E+00  0.44323E+07 5738
    16.20  38.85    2   43  0.74509E+07  0.47651E+07 5739
    9.20  41.25    0    3  0.00000E+00  0.50156E+07 5740
    15.40  37.95    0    6  0.00000E+00  0.44453E+07 5741
    12.90  41.35    0   12  0.00000E+00  0.46636E+07 5742
    13.90  42.95    2   17  0.50438E+07  0.46976E+07 5743
    7.80  43.75    2   16  0.61823E+07  0.47655E+07 5744
    8.50  39.05    0    7  0.00000E+00  0.48386E+07 5745
    11.80  42.05    0   11  0.00000E+00  0.47481E+07 5746
    14.60  38.15    0    8  0.00000E+00  0.47543E+07 5747
    15.60  40.05    0    4  0.00000E+00  0.50936E+07 5748
    9.10  39.05    0    3  0.00000E+00  0.51272E+07 5749
    8.50  44.25    2   22  0.65619E+07  0.47226E+07 5750
    15.80  39.75    0    7  0.00000E+00  0.44397E+07 5751
    13.10  37.45    5   30  0.57432E+07  0.47860E+07 5752
    15.70  38.35    0    2  0.00000E+00  0.42851E+07 5753
    12.80  37.55    1   19  0.64386E+07  0.46595E+07 5754
    13.20  43.75    2   16  0.46907E+07  0.46418E+07 5755
    9.40  44.25    0   11  0.00000E+00  0.49143E+07 5756
    16.30  38.25    0    2  0.00000E+00  0.55327E+07 5757
    14.20  42.55    0   10  0.00000E+00  0.47910E+07 5758
    13.70  43.55    0    5  0.00000E+00  0.47136E+07 5759
    8.50  40.85    0    9  0.00000E+00  0.47519E+07 5760
    16.60  38.65    0    6  0.00000E+00  0.46277E+07 5761
    13.40  41.25    0    2  0.00000E+00  0.47254E+07 5762
    8.50  44.25    0    3  0.00000E+00  0.39405E+07 5763
    17.20  39.25    0    4  0.00000E+00  0.45442E+07 5764
    7.90  43.75    0    9  0.00000E+00  0.46136E+07 5765
    12.60  44.95    0    5  0.00000E+00  0.49284E+07 5766
    15.30  37.85    0    7  0.00000E+00  0.45771E+07 5767
    17.20  40.45    7   68  0.57941E+07  0.47219E+07 5768
    13.70  38.05    0   10  0.00000E+00  0.45832E+07 5770
    15.00  42.05    1   11  0.68473E+07  0.49280E+07 5771
    10.20  43.65    3   54  0.61208E+07  0.46756E+07 5772
    18.10  40.55    0    3  0.00000E+00  0.49626E+07 5773
    14.40  40.75    5   33  0.61573E+07  0.46647E+07 5774
    17.50  40.85    1   24  0.80835E+07  0.46312E+07 5775
    14.40  40.75    3   53  0.61126E+07  0.47575E+07 5776
    15.60  41.95    0   10  0.00000E+00  0.46587E+07 5777
    9.70  39.95    0    7  0.00000E+00  0.44340E+07 5778
    14.00  42.85    0    4  0.00000E+00  0.41363E+07 5779
    13.70  38.05    0    6  0.00000E+00  0.45940E+07 5780
    16.40  41.35    2   15  0.56548E+07  0.46495E+07 5781
    12.50  38.05    8   52  0.61822E+07  0.47556E+07 5782
    16.60  39.85    0    3  0.00000E+00  0.51898E+07 5783
    15.20  37.55    0    5  0.00000E+00  0.45990E+07 5784
    18.40  39.95    0   11  0.00000E+00  0.46733E+07 5785
    13.60  45.55    7   72  0.61657E+07  0.47456E+07 5786
    16.10  41.45    0    9  0.00000E+00  0.46527E+07 5787
    15.90  38.75    0    2  0.00000E+00  0.56317E+07 5788
    8.50  44.25    0    5  0.00000E+00  0.49151E+07 5789
    8.60  44.35    0    5  0.00000E+00  0.45659E+07 5790
    14.80  42.15    1   14  0.83603E+07  0.47276E+07 5791
    12.40  45.35    9   74  0.63168E+07  0.47376E+07 5792
    7.60  43.75    0   16  0.00000E+00  0.46368E+07 5793
    10.20  43.85    2   23  0.67402E+07  0.46400E+07 5794
    16.00  41.95    0    5  0.00000E+00  0.46136E+07 5795
    14.40  40.65    2   15  0.73076E+07  0.48718E+07 5796
    14.80  40.65    0    5  0.00000E+00  0.48077E+07 5798
    15.60  38.35    0    8  0.00000E+00  0.49448E+07 5799
    15.40  38.25    0    5  0.00000E+00  0.51727E+07 5800
    9.50  39.05    0    2  0.00000E+00  0.51629E+07 5801
    16.00  41.45    0    2  0.00000E+00  0.49131E+07 5802
    35.60  34.05    0   42  0.00000E+00  0.46875E+07 5803
    35.60  34.15    5   33  0.63000E+07  0.47727E+07 5804
    35.40  33.65    7   44  0.59500E+07  0.47330E+07 5805
    35.40  33.75    0    4  0.00000E+00  0.43750E+07 5806
    35.40  33.75    2   11  0.52500E+07  0.47727E+07 5807
    35.60  34.05    3   22  0.70000E+07  0.47727E+07 5808
    35.60  34.05   39  260  0.62821E+07  0.47115E+07 5809
    35.50  33.95    0  918  0.00000E+00  0.47181E+07 5810
    35.30  33.55    0  153  0.00000E+00  0.47181E+07 5811
    35.20  33.35   25  167  0.63000E+07  0.47156E+07 5812
    35.20  33.35    5   33  0.63000E+07  0.47727E+07 5813
    35.60  34.25    2   15  0.71750E+07  0.47833E+07 5814
    35.70  34.35    2   13  0.62300E+07  0.47923E+07 5815
    35.70  34.35    0    6  0.00000E+00  0.51042E+07 5816
    35.80  34.45   76  501  0.62171E+07  0.47156E+07 5817
    35.90  34.55   17  111  0.61765E+07  0.47297E+07 5818
    35.60  34.15    4   25  0.59500E+07  0.47600E+07 5819
    35.50  33.95    0   11  0.00000E+00  0.47727E+07 5820
    35.50  33.95   10   67  0.63000E+07  0.47015E+07 5821
    35.50  33.95    6   39  0.61250E+07  0.47115E+07 5822
    35.50  33.95    0    2  0.00000E+00  0.46375E+07 5823
    35.50  33.95    4   26  0.61250E+07  0.47115E+07 5824
    35.50  33.95   25  165  0.62300E+07  0.47197E+07 5825
    35.50  33.95   14   93  0.62500E+07  0.47043E+07 5826
    35.50  33.95    0    2  0.00000E+00  0.43750E+07 5827
    35.50  33.95    1    7  0.63000E+07  0.45000E+07 5829
    35.50  33.95    1    7  0.70000E+07  0.50000E+07 5830
    13.20  32.95    0   16  0.00000E+00  0.46484E+07 5831
    13.20  32.95    0    2  0.00000E+00  0.52500E+07 5832
    13.20  32.95    0    9  0.00000E+00  0.48611E+07 5833
    13.20  32.95    0    6  0.00000E+00  0.43750E+07 5834
    20.00  32.15   15  100  0.63000E+07  0.47250E+07 5835
    20.00  32.15   30  200  0.63000E+07  0.47250E+07 5836
    20.80  32.65    2   10  0.47250E+07  0.47250E+07 5837
    20.80  32.65    1    9  0.84000E+07  0.46667E+07 5838
    24.00  32.15    4   27  0.63000E+07  0.46667E+07 5839
    21.70  32.95    8   56  0.65625E+07  0.46875E+07 5840
    22.70  32.75    3   18  0.55160E+07  0.45967E+07 5841
    22.00  32.95    0    4  0.00000E+00  0.48027E+07 5842
    22.80  32.75    0    4  0.00000E+00  0.44070E+07 5843
    23.10  32.35    0    2  0.00000E+00  0.50596E+07 5844
    15.30  32.35    0    9  0.00000E+00  0.46667E+07 5846
    14.10  32.75    2   10  0.48300E+07  0.48300E+07 5847
    14.30  32.65    7   45  0.60600E+07  0.47133E+07 5848
    14.50  32.55    9   62  0.65333E+07  0.47419E+07 5849
    16.60  31.25    0    8  0.00000E+00  0.45938E+07 5850
    19.80  30.65    5   30  0.56280E+07  0.46900E+07 5851
    12.70  32.85    7   45  0.60000E+07  0.46667E+07 5852
    12.50  32.85    3   23  0.71400E+07  0.46565E+07 5853
    12.60  32.85    0    6  0.00000E+00  0.43750E+07 5855
    19.20  30.35    0    4  0.00000E+00  0.47250E+07 5856
    14.50  35.95    0    1  0.00000E+00  0.56960E+07 5857
    14.50  35.75    0    4  0.00000E+00  0.50981E+07 5858
    -3.90  35.25    0    5  0.00000E+00  0.47250E+07 5892
    -4.40  35.25    0    1  0.00000E+00  0.52500E+07 5893
    -3.80  35.25    0    5  0.00000E+00  0.47250E+07 5894
    -2.30  35.15    0   31  0.00000E+00  0.47419E+07 5896
    -2.30  35.15    0   20  0.00000E+00  0.47906E+07 5898
    -4.90  35.35    0    5  0.00000E+00  0.47906E+07 5900
    -2.90  35.25    0   18  0.00000E+00  0.46181E+07 5901
    -2.70  35.15    0    2  0.00000E+00  0.54688E+07 5903
    -2.60  35.15    0    3  0.00000E+00  0.45208E+07 5904
    -2.90  35.35    0    1  0.00000E+00  0.68250E+07 5905
    -2.00  35.15    0   37  0.00000E+00  0.47297E+07 5907
    -5.80  35.85   50  369  0.62510E+07  0.47217E+07 5910
    -5.30  35.85    0    9  0.00000E+00  0.45510E+07 5911
    -5.20  35.65    1   10  0.83160E+07  0.45845E+07 5912
    -5.20  35.55   31  202  0.61645E+07  0.47302E+07 5913
    7.50  43.75    0   65  0.00000E+00  0.47519E+07 5914
    7.50  43.75    0   16  0.00000E+00  0.47852E+07 5915
    18.50  42.35    3   22  0.67667E+07  0.46136E+07 5916
    18.50  42.35    0    4  0.00000E+00  0.41562E+07 5917
    18.60  42.35    0    5  0.00000E+00  0.49000E+07 5918
    19.10  42.05    3   22  0.67667E+07  0.46136E+07 5919
    19.10  42.05    5   32  0.61250E+07  0.47852E+07 5920
    19.20  41.85    2   16  0.75250E+07  0.47031E+07 5921
    13.60  45.55    0    4  0.00000E+00  0.48611E+07 5922
    13.60  45.55    0    2  0.00000E+00  0.39051E+07 5923
    3.20  42.15    0    1  0.00000E+00  0.49630E+07 5929
    1.10  41.05    0    1  0.00000E+00  0.47425E+07 5931
    0.80  40.85    0    1  0.00000E+00  0.70143E+07 5932
    1.40  41.05    0    4  0.00000E+00  0.43455E+07 5934
    2.50  41.55    0    1  0.00000E+00  0.67060E+07 5935
    3.30  42.05    0    2  0.00000E+00  0.44476E+07 5936
    3.10  41.75    0    4  0.00000E+00  0.50369E+07 5937
    2.60  41.55    0    3  0.00000E+00  0.53346E+07 5939
    0.60  40.55    0    3  0.00000E+00  0.43365E+07 5940
    2.80  41.65    0    4  0.00000E+00  0.44516E+07 5941
    1.60  41.15    0    7  0.00000E+00  0.45944E+07 5942
    1.10  41.05    0   12  0.00000E+00  0.49066E+07 5943
    2.80  41.65    0    5  0.00000E+00  0.42784E+07 5944
    3.20  42.35    0    4  0.00000E+00  0.41930E+07 5945
    0.60  40.55    0    1  0.00000E+00  0.51048E+07 5946
    1.80  41.15    0    9  0.00000E+00  0.48188E+07 5947
    1.70  41.15    0   14  0.00000E+00  0.46397E+07 5948
    2.30  41.35    0  335  0.00000E+00  0.47200E+07 5949
    2.10  41.25    0  102  0.00000E+00  0.46962E+07 5950
    2.70  41.55    0  126  0.00000E+00  0.47222E+07 5951
    3.20  41.85    0    6  0.00000E+00  0.44573E+07 5952
    2.60  41.55    0    4  0.00000E+00  0.46769E+07 5953
    2.00  41.25    0   33  0.00000E+00  0.47153E+07 5954
    2.30  41.45    0   13  0.00000E+00  0.48226E+07 5955
    2.50  41.55    0   24  0.00000E+00  0.47748E+07 5956
    3.10  41.75    0    4  0.00000E+00  0.50369E+07 5957
    1.30  41.05    0   10  0.00000E+00  0.44972E+07 5958
    1.60  41.15    0    9  0.00000E+00  0.47328E+07 5959
    3.20  42.15    0    3  0.00000E+00  0.52617E+07 5960
    2.50  41.55    0    1  0.00000E+00  0.67060E+07 5961
    1.40  41.05    0    7  0.00000E+00  0.48537E+07 5962
    1.60  41.15    0    5  0.00000E+00  0.51301E+07 5963
    1.10  41.05    0   10  0.00000E+00  0.49264E+07 5964
    0.50  40.15    1    8  0.78890E+07  0.49306E+07 5965
    0.10  39.65    2   16  0.74095E+07  0.46309E+07 5966
    -0.60  38.15    0   22  0.00000E+00  0.47121E+07 5967
    -0.60  38.15    0    1  0.00000E+00  0.49910E+07 5968
    -0.20  39.15    0    1  0.00000E+00  0.50138E+07 5970
    -0.10  38.95    0    4  0.00000E+00  0.42438E+07 5971
    -0.70  37.95    0    5  0.00000E+00  0.44362E+07 5972
    -0.60  38.05    0    2  0.00000E+00  0.37297E+07 5975
    -0.20  39.25    0    3  0.00000E+00  0.52220E+07 5978
    -0.20  39.25    0    1  0.00000E+00  0.68294E+07 5980
    -0.20  39.15    0    1  0.00000E+00  0.59675E+07 5981
    -0.30  39.35    0    1  0.00000E+00  0.67856E+07 5983
    -0.30  39.45    0    2  0.00000E+00  0.55300E+07 5985
    -0.30  39.45    0    1  0.00000E+00  0.56079E+07 5986
    -0.30  39.35    0    1  0.00000E+00  0.47994E+07 5987
    -0.40  38.35    0   11  0.00000E+00  0.48656E+07 5988
    -0.50  38.35    0   22  0.00000E+00  0.46940E+07 5989
    0.50  40.35    0   20  0.00000E+00  0.46856E+07 5990
    -0.10  38.45    0    9  0.00000E+00  0.45053E+07 5991
    0.10  38.65    0   12  0.00000E+00  0.48008E+07 5992
    0.10  39.95    0   33  0.00000E+00  0.47214E+07 5993
    -0.20  39.15    0   14  0.00000E+00  0.46234E+07 5994
    0.20  38.85    0   10  0.00000E+00  0.46904E+07 5995
    -0.10  38.95    0   17  0.00000E+00  0.48161E+07 5996
    0.20  38.85    0    5  0.00000E+00  0.46865E+07 5997
    -0.10  39.75    0    3  0.00000E+00  0.40002E+07 5998
    -0.10  38.95    0    4  0.00000E+00  0.42438E+07 5999
    -0.20  39.65    0   13  0.00000E+00  0.46042E+07 6000
    -0.60  38.15    0    8  0.00000E+00  0.46342E+07 6001
    -0.20  39.15    0    2  0.00000E+00  0.52806E+07 6002
    -0.70  37.95    0   16  0.00000E+00  0.48333E+07 6003
    -0.30  39.45    0   36  0.00000E+00  0.46951E+07 6004
    -0.30  39.45    0   35  0.00000E+00  0.47169E+07 6005
    -0.30  39.35    0  125  0.00000E+00  0.47284E+07 6006
    -0.30  39.35    0  198  0.00000E+00  0.47177E+07 6007
    0.50  40.45    0   10  0.00000E+00  0.46808E+07 6008
    2.40  39.45    0    2  0.00000E+00  0.52421E+07 6009
    3.50  39.75    0    1  0.00000E+00  0.53462E+07 6011
    2.40  39.45    0    4  0.00000E+00  0.43148E+07 6012
    3.80  39.95    0    4  0.00000E+00  0.42827E+07 6026
    1.50  38.85    0    5  0.00000E+00  0.47660E+07 6027
    4.30  39.85    0    2  0.00000E+00  0.40049E+07 6028
    2.60  39.45    0   16  0.00000E+00  0.48114E+07 6029
    2.60  39.45    0   17  0.00000E+00  0.46385E+07 6030
    -1.60  37.35    0    2  0.00000E+00  0.47775E+07 6033
    -0.80  37.75    0    3  0.00000E+00  0.43027E+07 6034
    -1.00  37.55    0   32  0.00000E+00  0.47852E+07 6035
    -0.80  37.75    0   15  0.00000E+00  0.46121E+07 6036
    -1.30  37.55    0    5  0.00000E+00  0.44902E+07 6037
    -0.70  37.75    0    4  0.00000E+00  0.44988E+07 6038
    -0.70  37.85    0    3  0.00000E+00  0.44485E+07 6039
    -4.00  36.65    0    6  0.00000E+00  0.43750E+07 6040
    -2.90  36.65    0    1  0.00000E+00  0.65625E+07 6041
    -1.70  37.25    0    2  0.00000E+00  0.50422E+07 6046
    35.80  35.45    0    5  0.00000E+00  0.45605E+07 6047
    35.80  34.95    0    2  0.00000E+00  0.49262E+07 6048
    35.90  35.25    0    2  0.00000E+00  0.36838E+07 6049
    35.70  35.55    0    2  0.00000E+00  0.44975E+07 6050
    35.90  35.15    2   14  0.64750E+07  0.46250E+07 6051
    35.80  35.45    0    3  0.00000E+00  0.47075E+07 6052
    35.30  33.55    0    4  0.00000E+00  0.49962E+07 6053
    35.80  35.45    0    2  0.00000E+00  0.53288E+07 6054
    35.90  35.35    3   22  0.68361E+07  0.46610E+07 6055
    35.70  35.55   22  144  0.61684E+07  0.47120E+07 6056
    35.80  34.85    6   40  0.62417E+07  0.46812E+07 6057
    10.70  36.95    2   72  0.55137E+07  0.47213E+07 6058
    9.90  37.35    1   33  0.65205E+07  0.47691E+07 6059
    8.80  37.05    0   12  0.00000E+00  0.48944E+07 6060
    8.80  37.05    0   12  0.00000E+00  0.46347E+07 6061
    10.30  36.95    1   30  0.70959E+07  0.47186E+07 6062
    10.20  37.05    0   53  0.00000E+00  0.46995E+07 6063
    10.40  36.85    0  121  0.00000E+00  0.47301E+07 6064
    10.40  36.85    0   57  0.00000E+00  0.47167E+07 6065
    10.50  36.25    0    4  0.00000E+00  0.41353E+07 6066
    27.40  36.95    0    3  0.00000E+00  0.51042E+07 6072
    28.30  36.75    0   11  0.00000E+00  0.47170E+07 6073
    29.40  36.15    0    4  0.00000E+00  0.43750E+07 6074
    30.70  36.75    0   70  0.00000E+00  0.46875E+07 6075
    27.40  36.95    0    4  0.00000E+00  0.43750E+07 6076
    28.70  36.65    0    8  0.00000E+00  0.49219E+07 6077
    26.80  39.05    0   31  0.00000E+00  0.47033E+07 6078
